Function name;Count;Files name
ereg_replace;45;['backport.inc', 'backport.inc', 'bin.inc', 'debian_package.inc', 'ftp_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'slackware.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'solaris.inc', 'ssh_func.inc', 'ubuntu.inc', 'url_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_file.inc', 'wmi_proc.inc', 'wmi_proc.inc', 'wmi_svc.inc', 'wmi_svc.inc', 'wmi_svc.inc']
url_hex2raw;1;['url_func.inc']
samr_smbwritex;1;['smb_nt.inc']
strlen;436;['bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'cpe.inc', 'default_account.inc', 'dump.inc', 'ftp_func.inc', 'ftp_func.inc', 'ftp_func.inc', 'ftp_func.inc', 'ftp_func.inc', 'global_settings.inc', 'global_settings.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'ldap.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'netop.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'smbcl_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smtp_func.inc', 'smtp_func.inc', 'solaris.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssl_funcs.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'uddi.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'wmi_misc.inc', 'wmi_misc.inc']
get_udp_element;3;['tftp.inc', 'tftp.inc', 'tftp.inc']
smb_close_request;3;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc']
ssh_kex2;1;['ssh_func.inc']
egrep;39;['backport.inc', 'backport.inc', 'backport.inc', 'backport.inc', 'backport.inc', 'backport.inc', 'backport.inc', 'debian_package.inc', 'default_account.inc', 'ftp_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'pkg-lib-bsd.inc', 'pkg-lib-gentoo.inc', 'qpkg.inc', 'sip.inc', 'sip.inc', 'slackware.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'solaris.inc', 'solaris.inc', 'ubuntu.inc']
insstr;1;['netop.inc']
pow2;1;['misc_func.inc']
script_get_preference;41;['slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc']
send_ssh_packet;12;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
ubuntu_ver_cmp;1;['ubuntu.inc']
find_in_path;2;['smbcl_func.inc', 'toolcheck.inc']
rpclong;145;['nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc']
rsa_public_decrypt;1;['ssh_func.inc']
split;38;['http_func.inc', 'http_func.inc', 'netop.inc', 'pkg-lib-bsd.inc', 'pkg-lib-gentoo.inc', 'pkg-lib-gentoo.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'pkg-lib-rpm.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'secpod_smb_func.inc', 'slackware.inc', 'slackware.inc', 'slad.inc', 'smbcl_func.inc', 'solaris.inc', 'solaris.inc', 'solaris.inc', 'solaris.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_misc.inc', 'wmi_os.inc']
registry_enum_key;1;['secpod_smb_func.inc']
base64decode;1;['ssh_func.inc']
shared_socket_acquire;1;['ssh_func.inc']
on_exit;1;['http_keepalive.inc']
netop_log_detected;1;['netop.inc']
file_read;1;['smbcl_func.inc']
registry_get_item_sz;2;['smb_nt.inc', 'smb_nt.inc']
smb_tconx;12;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
qpkg_ver_cmp;1;['qpkg.inc']
wmi_query_rsop;5;['wmi_rsop.inc', 'wmi_rsop.inc', 'wmi_rsop.inc', 'wmi_rsop.inc', 'wmi_rsop.inc']
smbversion;1;['smbcl_func.inc']
str_replace;12;['backport.inc', 'http_keepalive.inc', 'pkg-lib-deb.inc', 'pkg-lib-deb.inc', 'pkg-lib-deb.inc', 'qpkg.inc', 'qpkg.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'smb_nt.inc', 'telnet_func.inc', 'telnet_func.inc']
raw_int8;27;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
tolower;16;['backport.inc', 'backport.inc', 'bin.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'ssh_func.inc', 'url_func.inc', 'version_func.inc', 'version_func.inc']
ntlm2_response;1;['smb_nt.inc']
keys;6;['bin.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'version_func.inc']
ssh_login_or_reuse_connection;3;['version_func.inc', 'version_func.inc', 'version_func.inc']
open_sock_tcp;31;['default_account.inc', 'default_account.inc', 'ftp_func.inc', 'imap_func.inc', 'ldap.inc', 'misc_func.inc', 'misc_func.inc', 'nntp_func.inc', 'openvas-https.inc', 'pop3_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_ssl_ciphers.inc', 'slad_ssh.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'ssh_func.inc', 'ssl_funcs.inc', 'telnet_func.inc', 'GSHB_read_file.inc', 'GSHB_read_file.inc']
get_host_ip;15;['debian_package.inc', 'global_settings.inc', 'global_settings.inc', 'misc_func.inc', 'misc_func.inc', 'network_func.inc', 'network_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smtp_func.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'uddi.inc']
get_kb_item;144;['backport.inc', 'backport.inc', 'debian_package.inc', 'debian_package.inc', 'default_account.inc', 'default_account.inc', 'ftp_func.inc', 'ftp_func.inc', 'global_settings.inc', 'global_settings.inc', 'global_settings.inc', 'global_settings.inc', 'global_settings.inc', 'global_settings.inc', 'global_settings.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'imap_func.inc', 'imap_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'netop.inc', 'pkg-lib-bsd.inc', 'pkg-lib-bsd.inc', 'pkg-lib-bsd.inc', 'pkg-lib-deb.inc', 'pkg-lib-deb.inc', 'pkg-lib-gentoo.inc', 'pkg-lib-gentoo.inc', 'pkg-lib-hpux.inc', 'pkg-lib-hpux.inc', 'pkg-lib-hpux.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'pkg-lib-rpm.inc', 'pkg-lib-rpm.inc', 'pop3_func.inc', 'pop3_func.inc', 'qpkg.inc', 'qpkg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'secpod_smb_func.inc', 'sip.inc', 'slackware.inc', 'slackware.inc', 'slad_ssh.inc', 'slad_ssh.inc', 'slad_ssh.inc', 'slad_ssh.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'solaris.inc', 'solaris.inc', 'solaris.inc', 'solaris.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'telnet_func.inc', 'ubuntu.inc', 'ubuntu.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc']
ssh_open_channel;1;['ssh_func.inc']
registry_open_hklm;7;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
get_kb_fresh_item;4;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
kb_smb_password;7;['secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
recv_line;32;['ftp_func.inc', 'ftp_func.inc', 'ftp_func.inc', 'ftp_func.inc', 'ftp_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'imap_func.inc', 'misc_func.inc', 'nntp_func.inc', 'nntp_func.inc', 'nntp_func.inc', 'nntp_func.inc', 'nntp_func.inc', 'nntp_func.inc', 'pop3_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'ssh_func.inc']
smtp_recv_line;3;['smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc']
unicode4;1;['smb_nt.inc']
unpack_string_hex;1;['bin.inc']
get_udp_port_state;1;['pingpong.inc']
ntv2_owf_gen;2;['smb_nt.inc', 'smb_nt.inc']
PEVersion;2;['smbcl_func.inc', 'smbcl_func.inc']
version_is_greater_equal;1;['version_func.inc']
smb_session_request;12;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
open_priv_sock_udp;3;['pingpong.inc', 'sip.inc', 'sip.inc']
putbignum;6;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
get_slad_short_description;1;['slad.inc']
defined_func;2;['smb_nt.inc', 'toolcheck.inc']
unpack_uint_16;1;['bin.inc']
ssh_cmd;8;['slad.inc', 'slad.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc']
http_open_socket;13;['http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc']
pem_to_rsa;1;['ssh_func.inc']
telnet_negotiate;1;['telnet_func.inc']
NTLMv2_HASH;2;['smb_nt.inc', 'smb_nt.inc']
unicode3;2;['smb_nt.inc', 'smb_nt.inc']
smbclientavail;1;['smbcl_func.inc']
get_kb_list;7;['cpe.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'misc_func.inc', 'misc_func.inc', 'secpod_reg.inc']
send_ssl_client_hello;1;['ssl_funcs.inc']
ntlm_response;1;['smb_nt.inc']
register_intarray_in_kb;3;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
